Score,country,User's lifetime number of transactions,User's language,User is referred? (1=True/0=False),Seconds between user's first booking date and created_at,User's address_status_id,USer's identity_status_id,User's lifetime number of referrals
10,6,14,3,0,703,1,3,1
10,6,14,3,0,728,1,3,0
10,6,14,3,0,751,1,3,0
10,6,14,3,0,353,1,2,0
10,7,14,4,0,3831579,1,3,1
10,7,14,4,1,1229,3,3,2
10,7,14,4,0,572,1,3,0
10,7,14,1,0,233,1,3,2
10,7,14,4,0,462,3,3,0
10,7,14,4,0,8833,3,3,1
10,9,15,3,0,2516262,1,3,0
10,18,15,1,1,14593754,3,3,0
0,3,15,3,0,15116810,1,3,0
0,3,15,1,0,257,1,3,1
1,3,15,1,1,1347,3,3,1
4,3,15,1,0,22680206,1,3,0
6,3,15,4,0,764,1,3,1
7,3,15,1,1,592,1,3,0
7,3,15,5,0,2036,1,3,0
8,3,15,1,0,557,1,3,1
8,3,15,3,0,1710,1,3,0
8,3,15,3,0,33786,1,3,0
8,3,15,5,0,591,1,3,0
8,3,15,3,1,1118821,1,3,0
8,3,15,1,1,73703,1,3,0
8,3,15,1,0,490,3,3,0
8,3,15,1,0,1341,3,3,0
8,3,15,1,0,934,1,3,0
8,3,15,1,0,1094,1,3,0
9,3,15,1,0,529743,1,3,0
9,3,15,1,0,140309,1,3,0
9,3,15,1,0,378174,3,3,0
9,3,15,1,1,180251,1,3,0
9,3,15,4,0,725306,1,3,0
9,3,15,1,1,3420690,1,3,0
9,3,15,1,0,737,1,3,1
9,3,15,1,0,690359,3,3,0
9,3,15,3,0,509,1,3,0
9,3,15,3,1,366,3,3,0
9,3,15,3,0,543,3,3,1
9,3,15,4,0,1194041,1,3,0
10,3,15,3,0,10723,1,3,0
10,3,15,4,0,1987,1,3,0
10,3,15,2,0,789303,3,3,0
10,3,15,1,0,18078897,1,3,0
10,3,15,2,0,362510,1,3,0
10,3,15,4,0,46480,1,3,1
10,3,15,5,0,871,3,3,0
10,3,15,3,0,1640,3,3,0
10,3,15,1,0,44662465,1,3,0
10,3,15,5,0,72372,3,3,1
10,3,15,2,0,1148,1,3,0
10,3,15,3,1,406891,1,3,0
10,3,15,1,0,1109,1,3,0
10,3,15,1,0,531,3,3,3
10,3,15,3,1,4841,3,3,0
10,3,15,1,0,1108,1,3,5
10,3,15,1,0,598,3,3,0
10,3,15,2,0,3880,1,3,2
10,3,15,2,0,49673309,1,3,1
10,3,15,2,1,529,1,3,2
10,3,15,1,0,327661,1,3,0
10,3,15,3,0,436,1,3,0
10,3,15,3,1,906,3,3,0
10,3,15,4,0,2161607,1,3,0
10,3,15,2,0,31629540,1,3,0
10,3,15,2,0,247686,3,3,1
10,3,15,1,0,2789,1,3,0
10,3,15,4,1,2128899,1,3,3
10,3,15,2,0,3022721,1,3,2
10,3,15,3,0,1688,3,3,0
10,3,15,1,0,642,3,3,1
10,3,15,2,0,503,1,3,1
10,3,15,1,0,2043,1,3,0
10,3,15,3,0,369896,1,3,0
10,3,15,2,0,1623627,1,3,1
10,3,15,2,0,319,1,3,0
10,3,15,4,0,34909,1,3,2
10,3,15,1,0,1007,3,3,0
10,3,15,2,1,890,1,3,0
10,3,15,5,0,424,1,3,1
10,3,15,3,0,82743,1,3,0
10,3,15,5,0,178304,1,3,1
10,3,15,1,0,1503,1,3,0
10,3,15,1,0,635,3,3,0
10,3,15,2,1,457,1,3,0
10,3,15,5,0,764,1,3,4
10,3,15,1,0,1912671,1,3,0
10,3,15,3,0,3192,1,3,0
10,3,15,1,0,3953,1,3,2
10,3,15,2,0,2291445,1,3,0
10,3,15,2,0,694,1,3,0
10,3,15,2,0,381,1,3,0
10,3,15,2,0,20400585,1,3,0
10,3,15,4,0,100342,1,3,0
10,3,15,3,0,90652,1,3,8
10,3,15,1,0,30191,1,3,0
10,3,15,2,0,1104,1,3,0
10,3,15,1,0,4173742,1,3,0
10,3,15,2,0,3130463,1,3,0
10,3,15,4,0,16257654,3,3,0
10,3,15,4,0,9092,1,3,4
10,3,15,1,0,209,3,3,0
10,3,15,2,0,86040630,1,3,0
10,3,15,2,0,340,1,3,1
10,3,15,3,0,3015,1,3,0
10,3,15,1,1,725243,1,3,1
10,3,15,1,0,5083667,1,3,0
10,3,15,1,0,486,1,3,7
10,3,15,3,1,544,3,3,0
10,3,15,1,1,4670897,3,3,0
10,3,15,3,0,375,1,3,0
10,3,15,1,1,232772,1,3,0
10,3,15,1,0,1170,1,3,0
10,3,15,3,1,504,1,3,0
10,3,15,1,0,561,1,3,0
10,3,15,4,0,3894391,3,3,2
10,3,15,1,0,30219,3,3,0
10,3,15,1,0,954,1,3,0
10,3,15,1,0,836,1,3,0
10,3,15,3,0,2837251,1,3,0
10,3,15,4,1,387321,1,3,0
10,3,15,2,0,3022476,3,3,6
10,3,15,3,0,518,1,3,0
10,3,15,1,0,358,1,3,0
10,3,15,2,0,4241741,1,3,0
10,3,15,2,0,1051,3,3,1
10,3,15,1,0,1146,1,3,0
10,3,15,2,0,665,1,3,0
10,3,15,2,0,84426,1,3,0
10,3,15,1,1,504,1,3,0
10,3,15,3,1,496982,1,3,0
10,3,15,2,0,1024929,1,3,1
10,3,15,2,0,561,1,3,0
10,3,15,4,0,583979,1,3,1
10,3,15,1,0,248,3,3,0
10,3,15,1,0,23099,1,3,0
10,3,15,3,1,707,1,3,4
10,3,15,1,1,4401,1,3,0
10,3,15,1,1,9789,3,3,0
10,3,15,1,0,282,1,3,0
10,3,15,3,0,1078,3,3,0
10,3,15,2,0,2787,1,3,0
10,3,15,3,0,41957055,3,3,0
10,3,15,1,0,1276309,1,3,1
10,3,15,2,0,657,1,3,0
10,3,15,2,0,763,1,3,0
10,3,15,4,0,2236,1,3,0
10,3,15,1,0,20827886,3,3,1
10,3,15,3,0,26943126,1,3,0
10,3,15,4,0,5007503,3,3,0
10,3,15,2,0,4982,1,3,0
10,3,15,2,0,673581,1,3,0
10,3,15,2,0,39283,1,3,1
10,3,15,3,0,44756571,1,3,1
10,3,15,1,0,447,1,3,0
10,3,15,1,0,1809048,1,3,1
10,3,15,4,0,50200,3,3,0
10,3,15,2,0,70147,1,3,1
10,3,15,1,1,6172235,1,3,0
10,3,15,1,0,21660,1,3,0
10,3,15,4,0,715,1,3,0
10,3,15,2,1,792162,3,3,0
10,3,15,2,1,410,1,3,0
10,3,15,2,0,1341,1,3,0
10,3,15,3,0,583,1,3,0
10,3,15,2,0,789,1,3,0
10,3,15,2,0,90488,1,3,0
10,3,15,6,0,460,1,3,0
10,3,15,2,0,194408,1,3,0
10,3,15,3,0,7595465,1,3,0
10,3,15,1,0,1191,1,3,0
10,3,15,2,0,1527,3,3,0
10,3,15,5,0,709646,1,3,0
10,3,15,1,0,634,3,3,0
10,3,15,2,0,85585,3,3,0
10,3,15,1,0,244990,1,3,0
5,11,15,2,0,586,3,3,0
7,12,15,3,0,336,3,3,1
5,4,15,2,1,6491,3,3,1
5,4,15,1,1,503,1,3,0
8,4,15,2,0,1730,1,3,0
8,4,15,2,0,10140149,1,3,0
9,4,15,2,0,905,1,3,0
10,4,15,2,0,14010351,1,3,0
10,4,15,2,1,158081,1,3,0
10,4,15,2,0,1380251,1,3,0
10,4,15,1,1,3361,3,3,1
10,4,15,2,0,141522,1,3,0
10,4,15,2,0,1263,1,3,0
10,4,15,2,0,273,1,3,0
10,4,15,1,0,765,3,3,0
10,4,15,2,0,904,1,3,1
10,4,15,2,0,490,1,3,1
10,15,15,2,0,830,1,3,1
10,15,15,1,0,365,1,3,0
10,15,15,2,0,3039,3,3,0
10,15,15,2,1,263569,3,3,0
1,6,15,3,0,697,1,3,0
8,6,15,3,0,29621863,1,3,0
10,6,15,3,0,393,1,3,0
10,6,15,3,0,621,3,3,0
10,6,15,3,0,779,3,3,0
10,6,15,3,1,548,1,3,0
10,6,15,3,0,1023,1,3,0
3,7,15,1,0,40074,1,3,4
8,7,15,4,0,7277883,1,3,0
8,7,15,4,0,664,3,3,0
9,7,15,4,0,3731,1,3,0
10,7,15,4,0,7241755,1,3,2
10,7,15,4,1,514,1,3,0
10,7,15,4,0,3031258,1,3,0
10,7,15,1,0,802,3,3,0
8,35,15,2,0,73511,1,3,1
10,9,16,3,0,761,3,3,0
8,2,16,1,0,10204406,1,3,0
10,2,16,2,0,1500,3,3,0
0,3,16,1,0,523626,1,3,0
0,3,16,2,0,2053,3,3,0
0,3,16,4,1,833,1,3,0
5,3,16,3,1,1252,3,3,0
5,3,16,2,0,1169,1,3,0
7,3,16,4,0,2442724,1,3,0
7,3,16,1,1,388,3,3,1
7,3,16,4,0,51745,1,3,0
7,3,16,1,0,6160682,1,3,0
7,3,16,3,0,26331275,1,3,0
8,3,16,5,1,869,1,3,0
8,3,16,3,0,55659,1,3,0
8,3,16,2,0,508,3,3,3
9,3,16,2,0,764,1,3,0
9,3,16,3,1,10799707,1,3,0
9,3,16,2,0,493,1,3,1
9,3,16,1,0,444,1,3,0
10,3,16,3,0,387,1,3,2
10,3,16,2,0,2918106,1,3,4
10,3,16,3,0,382,3,3,5
10,3,16,1,0,70635,1,3,1
10,3,16,4,0,1827993,3,3,5
10,3,16,2,0,281,1,3,0
10,3,16,2,0,661,2,3,1
10,3,16,4,1,30242,3,3,2
10,3,16,1,0,9242,1,3,0
10,3,16,1,1,4120,1,3,1
10,3,16,2,0,19272,1,3,0
10,3,16,1,0,12179494,1,3,0
10,3,16,1,0,410652,1,3,0
10,3,16,2,0,558,1,3,0
10,3,16,2,0,610,1,3,0
10,3,16,1,0,428300,3,3,0
10,3,16,2,0,81362,1,3,0
10,3,16,1,0,261,1,3,0
10,3,16,1,1,173987,1,3,5
10,3,16,3,0,246862,3,3,2
10,3,16,3,0,33850,1,3,0
10,3,16,4,1,615647,1,3,0
10,3,16,3,0,2958845,3,3,2
10,3,16,1,0,2921,1,3,0
10,3,16,6,0,460,1,3,0
10,3,16,3,1,18646357,1,3,0
10,3,16,3,0,858,1,3,0
10,3,16,1,1,810,1,3,0
10,3,16,2,0,12597107,3,3,0
10,3,16,3,0,7578,3,3,4
10,3,16,4,0,1744621,3,3,0
10,3,16,2,0,531,1,3,2
10,3,16,2,0,1167,1,3,0
10,3,16,2,0,1569,1,3,1
10,3,16,1,0,642,1,3,0
10,3,16,3,0,497071,1,3,0
10,3,16,1,0,300,3,3,0
10,3,16,1,0,1054687,3,3,0
10,3,16,2,0,400,1,3,0
10,3,16,2,0,32391247,1,3,0
10,3,16,3,0,16329797,1,3,0
10,3,16,1,0,48826899,3,3,0
10,3,16,1,0,1043933,1,3,0
10,3,16,3,0,1504,1,3,0
10,3,16,3,0,250406,3,3,0
10,3,16,1,0,20613782,1,3,1
10,3,16,4,0,5951,1,3,2
10,3,16,2,0,1780,1,3,2
10,3,16,1,0,86922,1,3,0
10,3,16,2,0,1106,3,3,0
10,3,16,1,0,413793,3,3,1
10,3,16,6,1,82247617,1,3,0
10,3,16,4,1,463,1,3,2
10,3,16,1,0,724,3,3,0
10,3,16,1,0,4841580,1,3,0
10,3,16,2,0,1773070,3,3,1
10,3,16,3,0,1023,1,3,0
10,3,16,2,0,185,1,3,0
10,3,16,1,0,687,1,3,0
10,3,16,1,0,3179678,1,3,0
10,3,16,2,0,17392955,1,3,0
10,3,16,3,0,390,1,3,0
10,3,16,2,0,3702651,3,3,5
10,3,16,4,0,5155467,3,3,21
10,3,16,1,1,862,1,3,0
10,3,16,1,0,311,1,3,0
10,3,16,2,0,38546143,3,3,0
10,3,16,1,0,1983355,1,3,0
10,3,16,1,0,864,1,3,0
10,3,16,4,0,743952,1,3,0
10,3,16,2,0,939787,1,3,0
10,3,16,1,0,165497,3,3,1
10,3,16,3,0,693,1,3,2
10,3,16,2,1,504,1,3,0
10,3,16,2,1,660,1,3,0
10,3,16,4,0,420,3,3,0
10,3,16,4,0,21671186,3,3,0
10,3,16,3,0,53368,3,3,0
10,3,16,2,0,7759716,1,3,0
10,3,16,1,0,1979168,1,3,3
10,3,16,2,0,542,3,3,0
10,3,16,5,0,888,1,3,0
10,3,16,2,0,4207,1,3,1
10,3,16,3,0,438800,1,3,0
10,3,16,2,0,60313306,1,3,0
10,3,16,3,0,556,3,3,0
10,3,16,1,0,4409,3,3,0
10,3,16,2,0,238,1,3,0
10,3,16,1,0,166,1,3,7
10,3,16,1,0,334,1,3,0
10,3,16,2,0,948,1,3,0
10,3,16,3,0,490,1,3,0
10,3,16,1,0,934,1,3,0
10,3,16,2,1,640951,3,3,0
10,3,16,2,0,1138,3,3,0
10,3,16,2,0,568,1,3,0
10,3,16,1,0,210701,1,3,0
10,3,16,2,1,3878215,1,3,2
10,3,16,2,0,264,1,3,0
10,3,16,3,0,5952813,3,3,0
10,3,16,3,1,474,1,3,0
10,3,16,2,1,8548,1,3,0
10,3,16,4,0,519008,3,3,0
10,3,16,2,0,1389199,3,3,0
10,3,16,2,1,681,1,3,0
10,3,16,1,1,735,3,3,1
10,3,16,2,0,5021746,3,3,0
10,3,16,3,0,547,3,3,0
10,3,16,3,0,817,3,3,0
10,3,16,5,1,1792,1,3,0
10,3,16,1,0,611,1,3,0
10,3,16,2,0,40858,2,3,1
10,3,16,3,0,1052,1,3,0
10,3,16,1,0,4662565,1,3,0
10,3,16,1,0,11772170,3,3,0
10,3,16,2,0,3529899,3,3,0
10,3,16,2,1,14415241,3,3,1
10,11,16,2,0,1297,1,3,0
10,12,16,2,0,1165957,3,3,0
5,4,16,2,1,1178,1,3,0
10,4,16,1,1,580,1,3,0
10,4,16,2,0,1530,1,3,0
10,4,16,2,0,889,1,3,0
10,4,16,2,0,2262,3,3,0
10,4,16,2,0,30852782,1,3,3
10,4,16,2,0,80937608,1,3,0
10,4,16,2,0,6813799,1,3,0
10,37,16,1,0,68882,3,3,0
10,13,16,1,1,564720,1,3,0
10,14,16,1,0,434,1,3,0
9,15,16,2,0,269,3,3,0
10,15,16,2,0,2735,3,3,4
9,6,16,3,0,357,1,3,0
9,6,16,3,0,334,1,3,0
10,6,16,3,0,740,1,3,0
10,6,16,3,0,1748124,1,3,0
10,6,16,3,0,1632,3,3,0
10,6,16,3,0,272,1,3,1
10,6,16,3,0,58536,1,3,1
10,6,16,1,0,2183,1,3,0
9,7,16,4,1,641,1,3,1
9,7,16,4,0,731,3,3,1
10,7,16,1,0,20395118,1,3,0
10,7,16,1,0,1074,3,3,0
10,7,16,4,0,1194,1,3,0
10,7,16,4,0,1267,1,3,0
10,7,16,4,0,8168,1,3,0
10,24,16,5,0,6056,1,3,202
10,9,17,2,0,479,3,3,0
10,9,17,3,0,588,3,3,0
0,3,17,2,0,654,1,3,1
1,3,17,4,0,432,3,3,0
2,3,17,2,0,937,1,3,1
7,3,17,1,0,1084,1,3,1
8,3,17,3,0,43677,1,3,0
8,3,17,4,0,458,3,3,2
8,3,17,1,0,745,3,3,1
8,3,17,3,0,1404,1,3,4
8,3,17,3,0,8775,1,3,0
8,3,17,3,0,1507,3,3,3
8,3,17,3,0,938,1,3,2
8,3,17,2,0,533,1,3,0
9,3,17,1,0,406,1,3,2
9,3,17,1,0,8870,1,3,0
9,3,17,1,0,24099756,1,3,0
9,3,17,1,0,42219,1,3,0
9,3,17,3,0,294,3,3,1
9,3,17,1,0,428,3,3,0
9,3,17,2,1,785,3,3,0
9,3,17,2,0,838618,1,3,0
9,3,17,1,0,590,3,3,0
9,3,17,2,0,642,1,3,0
10,3,17,3,0,255427,1,3,0
10,3,17,1,0,15067542,1,3,1
10,3,17,4,0,19893360,3,3,27
10,3,17,3,1,305381,3,3,0
10,3,17,2,0,757,3,3,0
10,3,17,1,0,14262981,3,3,5
10,3,17,4,0,6065330,3,3,0
10,3,17,1,0,841,1,3,0
10,3,17,2,1,994,1,3,0
10,3,17,1,0,465,1,2,0
10,3,17,2,0,1287,1,3,0
10,3,17,3,1,864,1,3,1
10,3,17,2,1,43888431,1,3,1
10,3,17,3,0,5445,1,3,0
10,3,17,2,0,377,1,3,0
10,3,17,6,1,397,3,3,3
10,3,17,2,0,2910,1,3,0
10,3,17,2,1,19633915,1,3,0
10,3,17,2,0,194817,1,3,0
10,3,17,2,0,485,1,3,0
10,3,17,1,0,881983,1,3,0
10,3,17,4,0,961000,2,3,0
10,3,17,1,0,1464,1,3,0
10,3,17,2,0,804214,3,3,0
10,3,17,2,1,36326,1,3,3
10,3,17,1,1,620,2,3,0
10,3,17,3,0,11388169,1,3,0
10,3,17,3,0,673,1,3,0
10,3,17,4,0,6468909,1,3,0
10,3,17,1,0,1049499,1,3,0
10,3,17,1,0,570,1,2,1
10,3,17,3,0,943117,1,3,1
10,3,17,1,0,810,1,3,1
10,3,17,3,0,4086,1,3,0
10,3,17,2,0,183709,1,3,0
10,3,17,4,0,643999,1,3,0
10,3,17,2,1,74731,1,3,0
10,3,17,3,0,927,1,3,0
10,3,17,1,0,636022,1,3,1
10,3,17,1,1,788,1,3,1
10,3,17,4,0,2450507,1,3,0
10,3,17,2,0,513,1,3,0
10,3,17,1,0,1189,1,3,1
10,3,17,1,0,9807,1,3,0
10,3,17,2,0,766,1,3,0
10,3,17,1,1,491,3,3,0
10,3,17,2,0,597,1,3,0
10,3,17,1,0,931,1,3,2
10,3,17,2,0,1055,3,3,0
10,3,17,4,0,6620609,1,3,0
10,3,17,4,0,1017,3,3,0
10,3,17,2,0,1039011,1,3,0
10,3,17,1,1,920,3,3,2
10,3,17,3,1,722,1,3,1
10,3,17,4,0,3797905,3,3,6
10,3,17,2,0,264,1,3,1
10,3,17,3,0,4580225,3,3,0
10,3,17,4,0,210746,3,3,2
10,3,17,2,0,9273246,1,3,0
10,3,17,1,0,1653,3,3,0
10,3,17,1,0,4555708,1,3,3
10,3,17,1,1,302,3,3,0
10,3,17,4,0,87386,1,3,0
10,3,17,1,0,455,1,3,0
10,3,17,2,0,2625,1,3,0
10,3,17,3,0,610,1,3,0
10,3,17,3,0,39090765,3,3,0
10,3,17,2,0,519,1,3,0
10,3,17,3,0,37739,1,3,0
10,3,17,4,0,516,3,3,0
10,3,17,1,0,678,3,3,0
10,3,17,2,1,874,1,3,0
10,3,17,1,0,411,3,3,0
10,3,17,1,0,394,1,3,0
10,3,17,1,0,2396963,1,3,0
10,3,17,2,0,428039,1,3,0
10,3,17,3,1,334,3,3,0
10,3,17,2,0,255,1,3,0
10,3,17,1,1,3699844,1,3,0
10,3,17,2,1,7883385,1,3,0
10,3,17,2,1,60943311,3,3,2
10,3,17,2,0,38670,1,3,0
10,3,17,2,1,477,1,3,0
10,3,17,2,0,552,1,3,0
10,3,17,4,0,12621168,3,3,0
10,3,17,1,0,35464,1,3,0
10,3,17,2,0,31450035,3,3,2
10,3,17,2,0,548777,3,3,0
10,3,17,4,0,19183134,1,3,0
10,3,17,3,0,469,3,3,0
10,3,17,2,0,1055,3,3,2
10,3,17,3,1,519,1,3,0
10,3,17,2,1,18949935,1,3,0
10,3,17,4,0,27337186,3,3,0
10,3,17,1,0,2767470,3,3,0
10,3,17,1,0,20763912,1,3,0
10,4,17,2,0,18239675,1,3,1
10,4,17,2,1,1794810,3,3,1
10,4,17,2,0,562,1,3,0
10,4,17,1,1,1037,1,3,0
8,13,17,1,0,626,1,3,0
2,6,17,3,1,1155,1,3,1
5,6,17,1,0,539972,1,3,0
8,6,17,3,0,40592,3,3,0
10,6,17,3,0,5772560,1,3,0
10,6,17,1,0,319,1,3,0
10,6,17,3,0,717,1,3,0
8,7,17,4,0,21309,3,3,0
10,7,17,1,0,2572316,1,3,0
10,7,17,4,0,744,1,3,0
10,7,17,4,0,2458007,1,3,0
10,7,17,4,0,167792,1,3,0
10,7,17,4,1,163985,1,3,0
10,7,17,4,0,178477,1,3,0
0,3,18,2,1,437,1,3,0
1,3,18,1,0,160158,1,3,0
3,3,18,3,1,81504,3,3,0
6,3,18,4,0,551982,3,3,0
7,3,18,1,0,1184535,1,3,4
8,3,18,2,0,217,1,3,0
8,3,18,3,0,456,1,3,0
8,3,18,3,0,2262,3,3,0
8,3,18,2,0,13369,3,3,1
8,3,18,5,0,728,1,3,1
8,3,18,3,0,1177036,1,3,0
8,3,18,1,0,606,1,3,0
9,3,18,1,0,705,3,3,1
9,3,18,2,0,3065393,1,3,0
9,3,18,1,0,636,1,3,1
9,3,18,1,0,1905314,1,3,0
9,3,18,1,1,19182269,3,3,0
9,3,18,3,0,38757,1,3,0
9,3,18,1,0,1054,1,3,0
10,3,18,2,0,452,1,3,0
10,3,18,2,0,468,3,3,2
10,3,18,2,0,836,1,3,0
10,3,18,4,1,7993112,3,3,1
10,3,18,2,0,3122800,1,3,0
10,3,18,2,1,518,3,3,0
10,3,18,3,0,786,3,3,0
10,3,18,4,0,344821,1,3,0
10,3,18,1,0,663,1,3,3
10,3,18,2,0,372,3,3,0
10,3,18,4,0,432,1,3,0
10,3,18,1,0,6050754,1,3,0
10,3,18,1,0,458,3,3,0
10,3,18,3,1,1730,1,3,2
10,3,18,2,0,600,3,3,0
10,3,18,2,0,12605297,1,3,0
10,3,18,3,0,198013,1,3,0
10,3,18,2,1,8893578,1,3,1
10,3,18,3,1,310,1,3,3
10,3,18,4,0,2517,1,3,1
10,3,18,2,0,12183532,3,3,1
10,3,18,1,0,61568518,3,3,0
10,3,18,1,0,20131652,1,3,0
10,3,18,1,0,510,3,3,0
10,3,18,3,0,458,1,3,0
10,3,18,1,0,189942,3,3,0
10,3,18,1,0,927842,3,3,0
10,3,18,2,1,200402,3,3,0
10,3,18,4,0,24199339,1,3,1
10,3,18,1,0,656,1,3,0
10,3,18,2,1,154265,1,3,0
10,3,18,3,1,1478,1,3,0
10,3,18,2,0,9013,1,3,0
10,3,18,1,0,339495,1,3,0
10,3,18,1,0,769,1,3,3
10,3,18,2,0,56180963,3,3,0
10,3,18,1,0,639,1,3,0
10,3,18,3,1,705,3,3,0
10,3,18,2,1,249,1,3,2
10,3,18,4,1,957,1,3,3
10,3,18,1,0,507,1,3,0
10,3,18,4,0,2067074,1,3,0
10,3,18,2,0,55208507,1,3,0
10,3,18,1,0,14522820,3,3,0
10,3,18,1,0,3373937,1,3,0
10,3,18,3,1,479,1,3,1
10,3,18,2,0,449,1,3,2
10,3,18,1,0,878,3,3,0
10,3,18,1,0,2396,1,3,0
10,3,18,3,0,478,1,3,0
10,3,18,3,1,704,1,3,0
10,3,18,2,0,490,3,3,0
10,3,18,1,1,527,3,3,0
10,3,18,2,0,728,1,3,0
10,3,18,4,0,2992268,1,3,0
10,3,18,2,0,1359,1,3,0
10,3,18,4,0,3082371,1,3,0
10,3,18,2,0,989,1,3,0
10,3,18,2,0,750,3,3,0
10,3,18,5,0,755,1,3,0
10,3,18,1,0,547,1,3,1
10,3,18,2,1,5189759,1,3,0
10,3,18,1,0,67925,1,3,0
10,3,18,1,0,2750811,1,3,0
10,3,18,3,0,3110092,3,3,1
10,3,18,2,0,975,3,3,0
10,3,18,1,0,352,1,3,0
10,3,18,1,0,447,3,3,0
10,3,18,4,0,150992,1,3,0
10,3,18,2,0,29260484,1,3,0
10,3,18,1,0,284,1,3,0
10,3,18,1,0,310271,1,3,0
10,3,18,3,0,1121337,3,3,0
10,3,18,3,0,262541,1,3,0
10,3,18,2,0,291,1,3,0
10,3,18,3,0,290618,3,3,0
10,3,18,3,0,445,3,3,0
10,3,18,2,0,2647,1,3,0
10,3,18,2,0,1238,1,3,2
10,3,18,2,1,6050334,1,3,0
10,3,18,2,0,73767,1,3,0
10,3,18,2,0,3020,1,3,0
10,3,18,3,0,759,3,3,1
10,3,18,2,0,475,1,3,0
10,3,18,1,0,2120,1,3,1
10,3,18,2,0,7749,1,3,0
10,3,18,3,0,1819,3,3,0
10,3,18,1,0,456,3,3,0
10,3,18,3,0,32131,1,3,2
10,3,18,2,0,544,1,3,0
10,3,18,2,0,11232,1,3,2
10,3,18,1,0,213122,1,3,0
10,3,18,1,0,89263,1,3,0
10,3,18,2,0,21157583,1,3,0
10,3,18,2,1,214,1,3,0
10,3,18,2,0,455,1,3,1
10,4,18,1,0,415,1,3,0
10,4,18,2,1,643,1,3,0
10,4,18,1,0,345,1,3,0
10,4,18,1,1,4580832,1,3,3
10,4,18,2,0,1741,1,3,0
10,4,18,2,0,495,3,3,0
10,13,18,1,0,87794,1,3,0
10,15,18,2,0,435,3,3,0
6,6,18,3,1,590,1,3,0
7,6,18,3,0,919,3,3,0
9,6,18,3,0,3293646,1,3,0
10,6,18,3,0,146077,1,3,0
10,6,18,3,0,626,1,3,0
10,6,18,3,0,2182,1,3,0
10,6,18,3,0,10760590,1,3,0
9,7,18,4,0,309,1,3,0
10,7,18,4,0,182636,1,3,0
10,9,19,3,0,591,3,3,0
10,9,19,3,0,782,1,3,0
10,10,19,1,0,736,3,3,0
1,3,19,3,0,1964064,3,3,2
2,3,19,3,0,40465,1,3,2
3,3,19,2,1,7603917,3,3,0
4,3,19,3,1,540,1,3,0
5,3,19,3,0,1581,1,3,0
7,3,19,1,0,596,3,3,0
7,3,19,1,0,816895,3,3,0
8,3,19,4,0,10305289,3,3,0
8,3,19,1,0,993950,1,3,4
8,3,19,3,0,80423,1,3,0
9,3,19,2,0,379,3,3,0
9,3,19,5,1,1210002,3,3,0
9,3,19,1,0,314,1,3,0
9,3,19,3,0,3716976,3,3,0
9,3,19,2,0,338,3,3,2
9,3,19,1,0,170,3,3,0
9,3,19,3,0,808,1,3,0
9,3,19,2,0,197913,1,3,0
9,3,19,4,0,2945,3,3,0
9,3,19,1,0,23551786,1,3,0
10,3,19,5,0,221589,1,3,9
10,3,19,2,1,896,1,2,3
10,3,19,2,1,1645014,1,3,0
10,3,19,2,1,783,1,3,0
10,3,19,2,0,868,3,3,1
10,3,19,4,0,1822484,1,3,0
10,3,19,1,0,1262632,3,3,4
10,3,19,3,1,575,1,3,1
10,3,19,2,1,7956630,1,3,0
10,3,19,2,1,777,1,3,0
10,3,19,2,0,706,1,3,0
10,3,19,2,0,1011445,1,3,2
10,3,19,1,0,84700,1,3,0
10,3,19,2,0,450,3,3,0
10,3,19,1,0,1074,3,3,0
10,3,19,1,1,16591628,3,3,0
10,3,19,4,1,178693,1,3,14
10,3,19,1,0,483,1,3,0
10,3,19,4,1,453,1,3,0
10,3,19,1,0,578,3,3,0
10,3,19,2,0,851,1,3,0
10,3,19,2,0,1305,3,3,0
10,3,19,2,0,452,3,3,0
10,3,19,4,0,1012,1,3,0
10,3,19,4,0,2444887,1,3,1
10,3,19,2,0,328,1,3,0
10,3,19,2,0,181142,3,3,0
10,3,19,4,1,648668,3,3,1
10,3,19,4,0,642,1,3,2
10,3,19,1,0,341,3,3,0
10,3,19,1,1,498,1,3,0
10,3,19,1,0,82837689,1,3,1
10,3,19,1,1,4283,1,3,0
10,3,19,4,0,5540300,3,3,0
10,3,19,1,0,69226,1,3,0
10,3,19,2,0,685814,1,3,0
10,3,19,1,0,1042,3,3,0
10,3,19,3,0,2158,3,3,0
10,3,19,1,0,444945,1,3,0
10,3,19,2,0,876,1,3,0
10,3,19,3,0,546,1,3,1
10,3,19,1,0,582,3,3,1
10,3,19,1,0,202,1,3,1
10,3,19,2,0,176178,1,3,0
10,3,19,4,0,20934268,1,3,0
10,3,19,2,1,505,1,3,0
10,3,19,2,0,328,1,3,0
10,3,19,2,1,38244,3,3,1
10,3,19,4,0,26269,3,3,2
10,3,19,3,1,2281,1,3,0
10,3,19,1,0,709,1,3,0
10,3,19,2,0,615,1,3,0
10,3,19,1,0,976,3,3,0
10,3,19,2,0,251486,1,3,0
10,3,19,1,0,80952,1,3,0
10,3,19,2,0,1458,3,3,0
10,3,19,2,1,10908984,1,3,0
10,3,19,2,0,652,3,3,0
10,3,19,3,0,1163899,2,2,0
10,3,19,1,0,806316,1,3,0
10,3,19,1,1,145273,3,3,6
10,3,19,1,0,295,1,3,1
10,3,19,3,1,287,1,3,1
